"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Morris County, NJ"	"34027"	"2020"	"2020"	"Dec., 2020"	"2020/12"	104	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	90	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	44	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	38	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	33	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	15	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	24	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	14	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	11	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	32	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	121	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	27	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Mar., 2020"	"2020/03"	44	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Apr., 2020"	"2020/04"	430	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"May, 2020"	"2020/05"	235	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Jun., 2020"	"2020/06"	64	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Jul., 2020"	"2020/07"	14	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Aug., 2020"	"2020/08"	11	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Sep., 2020"	"2020/09"	17	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Oct., 2020"	"2020/10"	28	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Nov., 2020"	"2020/11"	62	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2020"	"2020"	"Dec., 2020"	"2020/12"	231	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	262	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	130	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	99	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	84	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	25	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	47	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	60	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	55	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	34	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	79	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	236	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	70	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Mar., 2020"	"2020/03"	61	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Apr., 2020"	"2020/04"	748	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"May, 2020"	"2020/05"	212	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Jun., 2020"	"2020/06"	37	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Jul., 2020"	"2020/07"	15	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Nov., 2020"	"2020/11"	74	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2020"	"2020"	"Dec., 2020"	"2020/12"	179	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	136	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	60	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	68	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	71	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	43	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	12	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	13	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	22	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	24	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	24	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	39	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	163	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	50	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2020"	"2020"	"May, 2020"	"2020/05"	34	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2020"	"2020"	"Jun., 2020"	"2020/06"	25	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2020"	"2020"	"Dec., 2020"	"2020/12"	16	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	26	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	16	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	11	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	30	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"Mar., 2020"	"2020/03"	14	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"Apr., 2020"	"2020/04"	309	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"May, 2020"	"2020/05"	94	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"Nov., 2020"	"2020/11"	13	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2020"	"2020"	"Dec., 2020"	"2020/12"	52	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	66	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	28	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	13	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	23	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	12	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	11	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	11	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	12	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	34	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	61	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2020"	"2020"	"Apr., 2020"	"2020/04"	155	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2020"	"2020"	"May, 2020"	"2020/05"	32	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2020"	"2020"	"Dec., 2020"	"2020/12"	15	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	35	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	11	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	10	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	10	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	18	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	51	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	14	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Mar., 2020"	"2020/03"	51	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Apr., 2020"	"2020/04"	845	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"May, 2020"	"2020/05"	209	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Jun., 2020"	"2020/06"	31	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Oct., 2020"	"2020/10"	15	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Nov., 2020"	"2020/11"	77	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2020"	"2020"	"Dec., 2020"	"2020/12"	136	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	109	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	75	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	66	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	62	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	34	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	12	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	10	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	11	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	22	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	17	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	13	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	50	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	144	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	29	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2020"	"2020"	"Apr., 2020"	"2020/04"	82	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2020"	"2020"	"May, 2020"	"2020/05"	35	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2020"	"2020"	"Dec., 2020"	"2020/12"	19	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	29	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	14	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	17	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	35	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Apr., 2020"	"2020/04"	25	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"May, 2020"	"2020/05"	30	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Jul., 2020"	"2020/07"	30	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Aug., 2020"	"2020/08"	24	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Oct., 2020"	"2020/10"	41	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Nov., 2020"	"2020/11"	170	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2020"	"2020"	"Dec., 2020"	"2020/12"	256	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	139	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	43	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	24	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	14	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	22	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	54	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	65	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	60	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	163	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	212	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	173	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	85	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2020"	"2020"	"Nov., 2020"	"2020/11"	34	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2020"	"2020"	"Dec., 2020"	"2020/12"	51	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	25	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	11	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	12	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	15	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	21	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	17	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	29	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	33	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	19	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2020"	"2020"	"Nov., 2020"	"2020/11"	32	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2020"	"2020"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	26	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	16	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	17	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"2020"	"2020"	"Dec., 2020"	"2020/12"	22	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	12	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	10	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2020"	"2020"	"Nov., 2020"	"2020/11"	15	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2020"	"2020"	"Dec., 2020"	"2020/12"	26	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	12	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	23	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	10	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	14	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	20	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	26	Not Applicable	Not Applicable
	"Curry County, NM"	"35009"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	17	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2020"	"2020"	"Jul., 2020"	"2020/07"	21	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2020"	"2020"	"Oct., 2020"	"2020/10"	40	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2020"	"2020"	"Nov., 2020"	"2020/11"	143	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2020"	"2020"	"Dec., 2020"	"2020/12"	94	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	49	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	34	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	22	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	12	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	11	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	18	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	20	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	66	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	86	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	64	Not Applicable	Not Applicable
	"Dona Ana County, NM"	"35013"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	35	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2020"	"2020"	"Nov., 2020"	"2020/11"	30	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2020"	"2020"	"Dec., 2020"	"2020/12"	28	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	25	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	26	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	23	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	17	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	22	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	15	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	23	Not Applicable	Not Applicable
	"Eddy County, NM"	"35015"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	15	Not Applicable	Not Applicable
	"Grant County, NM"	"35017"	"2020"	"2020"	"Dec., 2020"	"2020/12"	15	Not Applicable	Not Applicable
	"Grant County, NM"	"35017"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	10	Not Applicable	Not Applicable
	"Grant County, NM"	"35017"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	15	Not Applicable	Not Applicable
	"Lea County, NM"	"35025"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"Lea County, NM"	"35025"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable
