"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lincoln County, NC"	"37109"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Mecklenburg County, NC"	"37119"	"2021 (provisional)"	"2021"	121	Not Applicable	Not Applicable
	"Montgomery County, NC"	"37123"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Moore County, NC"	"37125"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Nash County, NC"	"37127"	"2021 (provisional)"	"2021"	31	Not Applicable	Not Applicable
	"New Hanover County, NC"	"37129"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"Onslow County, NC"	"37133"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Person County, NC"	"37145"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Pitt County, NC"	"37147"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Randolph County, NC"	"37151"	"2021 (provisional)"	"2021"	33	Not Applicable	Not Applicable
	"Robeson County, NC"	"37155"	"2021 (provisional)"	"2021"	32	Not Applicable	Not Applicable
	"Rockingham County, NC"	"37157"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Rowan County, NC"	"37159"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Rutherford County, NC"	"37161"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Sampson County, NC"	"37163"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Stanly County, NC"	"37167"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Stokes County, NC"	"37169"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Surry County, NC"	"37171"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Union County, NC"	"37179"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Vance County, NC"	"37181"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Wake County, NC"	"37183"	"2021 (provisional)"	"2021"	66	Not Applicable	Not Applicable
	"Wayne County, NC"	"37191"	"2021 (provisional)"	"2021"	28	Not Applicable	Not Applicable
	"Wilkes County, NC"	"37193"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Wilson County, NC"	"37195"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Cass County, ND"	"38017"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Ashland County, OH"	"39005"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Ashtabula County, OH"	"39007"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Belmont County, OH"	"39013"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"2021 (provisional)"	"2021"	50	Not Applicable	Not Applicable
	"Clark County, OH"	"39023"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"Clermont County, OH"	"39025"	"2021 (provisional)"	"2021"	34	Not Applicable	Not Applicable
	"Columbiana County, OH"	"39029"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Crawford County, OH"	"39033"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Cuyahoga County, OH"	"39035"	"2021 (provisional)"	"2021"	238	Not Applicable	Not Applicable
	"Darke County, OH"	"39037"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Delaware County, OH"	"39041"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Erie County, OH"	"39043"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Fairfield County, OH"	"39045"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Franklin County, OH"	"39049"	"2021 (provisional)"	"2021"	145	Not Applicable	Not Applicable
	"Fulton County, OH"	"39051"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Greene County, OH"	"39057"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Hamilton County, OH"	"39061"	"2021 (provisional)"	"2021"	101	Not Applicable	Not Applicable
	"Hancock County, OH"	"39063"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Huron County, OH"	"39077"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Jefferson County, OH"	"39081"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Lake County, OH"	"39085"	"2021 (provisional)"	"2021"	41	Not Applicable	Not Applicable
	"Licking County, OH"	"39089"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Lorain County, OH"	"39093"	"2021 (provisional)"	"2021"	51	Not Applicable	Not Applicable
	"Lucas County, OH"	"39095"	"2021 (provisional)"	"2021"	83	Not Applicable	Not Applicable
	"Mahoning County, OH"	"39099"	"2021 (provisional)"	"2021"	31	Not Applicable	Not Applicable
	"Medina County, OH"	"39103"	"2021 (provisional)"	"2021"	21	Not Applicable	Not Applicable
	"Miami County, OH"	"39109"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Montgomery County, OH"	"39113"	"2021 (provisional)"	"2021"	78	Not Applicable	Not Applicable
	"Muskingum County, OH"	"39119"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Portage County, OH"	"39133"	"2021 (provisional)"	"2021"	27	Not Applicable	Not Applicable
	"Preble County, OH"	"39135"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Richland County, OH"	"39139"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Ross County, OH"	"39141"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Sandusky County, OH"	"39143"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Scioto County, OH"	"39145"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Seneca County, OH"	"39147"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Stark County, OH"	"39151"	"2021 (provisional)"	"2021"	63	Not Applicable	Not Applicable
	"Summit County, OH"	"39153"	"2021 (provisional)"	"2021"	130	Not Applicable	Not Applicable
	"Trumbull County, OH"	"39155"	"2021 (provisional)"	"2021"	39	Not Applicable	Not Applicable
	"Tuscarawas County, OH"	"39157"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Warren County, OH"	"39165"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Wayne County, OH"	"39169"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Wood County, OH"	"39173"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Canadian County, OK"	"40017"	"2021 (provisional)"	"2021"	21	Not Applicable	Not Applicable
	"Carter County, OK"	"40019"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Cleveland County, OK"	"40027"	"2021 (provisional)"	"2021"	39	Not Applicable	Not Applicable
	"Comanche County, OK"	"40031"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Creek County, OK"	"40037"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Delaware County, OK"	"40041"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Le Flore County, OK"	"40079"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"McCurtain County, OK"	"40089"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Oklahoma County, OK"	"40109"	"2021 (provisional)"	"2021"	115	Not Applicable	Not Applicable
	"Okmulgee County, OK"	"40111"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Ottawa County, OK"	"40115"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Pittsburg County, OK"	"40121"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Rogers County, OK"	"40131"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Tulsa County, OK"	"40143"	"2021 (provisional)"	"2021"	101	Not Applicable	Not Applicable
	"Clackamas County, OR"	"41005"	"2021 (provisional)"	"2021"	48	Not Applicable	Not Applicable
	"Columbia County, OR"	"41009"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Coos County, OR"	"41011"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Deschutes County, OR"	"41017"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"Douglas County, OR"	"41019"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Jackson County, OR"	"41029"	"2021 (provisional)"	"2021"	34	Not Applicable	Not Applicable
	"Jefferson County, OR"	"41031"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Josephine County, OR"	"41033"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Klamath County, OR"	"41035"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Lane County, OR"	"41039"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"Linn County, OR"	"41043"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Marion County, OR"	"41047"	"2021 (provisional)"	"2021"	36	Not Applicable	Not Applicable
	"Multnomah County, OR"	"41051"	"2021 (provisional)"	"2021"	74	Not Applicable	Not Applicable
	"Washington County, OR"	"41067"	"2021 (provisional)"	"2021"	32	Not Applicable	Not Applicable
	"Adams County, PA"	"42001"	"2021 (provisional)"	"2021"	28	Not Applicable	Not Applicable
	"Allegheny County, PA"	"42003"	"2021 (provisional)"	"2021"	206	Not Applicable	Not Applicable
	"Armstrong County, PA"	"42005"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Beaver County, PA"	"42007"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"Bedford County, PA"	"42009"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Berks County, PA"	"42011"	"2021 (provisional)"	"2021"	119	Not Applicable	Not Applicable
	"Blair County, PA"	"42013"	"2021 (provisional)"	"2021"	33	Not Applicable	Not Applicable
	"Bradford County, PA"	"42015"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Bucks County, PA"	"42017"	"2021 (provisional)"	"2021"	166	Not Applicable	Not Applicable
	"Butler County, PA"	"42019"	"2021 (provisional)"	"2021"	41	Not Applicable	Not Applicable
	"Cambria County, PA"	"42021"	"2021 (provisional)"	"2021"	39	Not Applicable	Not Applicable
	"Carbon County, PA"	"42025"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Centre County, PA"	"42027"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Chester County, PA"	"42029"	"2021 (provisional)"	"2021"	80	Not Applicable	Not Applicable
	"Clearfield County, PA"	"42033"	"2021 (provisional)"	"2021"	34	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"2021 (provisional)"	"2021"	35	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"2021 (provisional)"	"2021"	55	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	"2021 (provisional)"	"2021"	145	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	"2021 (provisional)"	"2021"	28	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	"2021 (provisional)"	"2021"	59	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	"2021 (provisional)"	"2021"	36	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Lackawanna County, PA"	"42069"	"2021 (provisional)"	"2021"	48	Not Applicable	Not Applicable
	"Lancaster County, PA"	"42071"	"2021 (provisional)"	"2021"	110	Not Applicable	Not Applicable
	"Lawrence County, PA"	"42073"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Lebanon County, PA"	"42075"	"2021 (provisional)"	"2021"	37	Not Applicable	Not Applicable
	"Lehigh County, PA"	"42077"	"2021 (provisional)"	"2021"	72	Not Applicable	Not Applicable
	"Luzerne County, PA"	"42079"	"2021 (provisional)"	"2021"	66	Not Applicable	Not Applicable
	"Lycoming County, PA"	"42081"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"Mc Kean County, PA"	"42083"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Mercer County, PA"	"42085"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Monroe County, PA"	"42089"	"2021 (provisional)"	"2021"	46	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2021 (provisional)"	"2021"	145	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2021 (provisional)"	"2021"	49	Not Applicable	Not Applicable
	"Northumberland County, PA"	"42097"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Perry County, PA"	"42099"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2021 (provisional)"	"2021"	538	Not Applicable	Not Applicable
	"Pike County, PA"	"42103"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"2021 (provisional)"	"2021"	27	Not Applicable	Not Applicable
	"Somerset County, PA"	"42111"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Tioga County, PA"	"42117"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Venango County, PA"	"42121"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2021 (provisional)"	"2021"	37	Not Applicable	Not Applicable
	"Wayne County, PA"	"42127"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2021 (provisional)"	"2021"	79	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2021 (provisional)"	"2021"	90	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"2021 (provisional)"	"2021"	104	Not Applicable	Not Applicable
	"Aiken County, SC"	"45003"	"2021 (provisional)"	"2021"	35	Not Applicable	Not Applicable
	"Anderson County, SC"	"45007"	"2021 (provisional)"	"2021"	53	Not Applicable	Not Applicable
	"Beaufort County, SC"	"45013"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Berkeley County, SC"	"45015"	"2021 (provisional)"	"2021"	35	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"2021 (provisional)"	"2021"	48	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Chesterfield County, SC"	"45025"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Clarendon County, SC"	"45027"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Colleton County, SC"	"45029"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Darlington County, SC"	"45031"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Dorchester County, SC"	"45035"	"2021 (provisional)"	"2021"	27	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"2021 (provisional)"	"2021"	34	Not Applicable	Not Applicable
	"Georgetown County, SC"	"45043"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"2021 (provisional)"	"2021"	96	Not Applicable	Not Applicable
	"Greenwood County, SC"	"45047"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"2021 (provisional)"	"2021"	62	Not Applicable	Not Applicable
	"Kershaw County, SC"	"45055"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Lancaster County, SC"	"45057"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Laurens County, SC"	"45059"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Lee County, SC"	"45061"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"2021 (provisional)"	"2021"	33	Not Applicable	Not Applicable
	"Marlboro County, SC"	"45069"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Newberry County, SC"	"45071"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Oconee County, SC"	"45073"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Orangeburg County, SC"	"45075"	"2021 (provisional)"	"2021"	40	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"2021 (provisional)"	"2021"	31	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"2021 (provisional)"	"2021"	56	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"2021 (provisional)"	"2021"	105	Not Applicable	Not Applicable
	"Sumter County, SC"	"45085"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"2021 (provisional)"	"2021"	44	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"Pennington County, SD"	"46103"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Bradley County, TN"	"47011"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Carter County, TN"	"47019"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Coffee County, TN"	"47031"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Cumberland County, TN"	"47035"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"2021 (provisional)"	"2021"	102	Not Applicable	Not Applicable
	"Dickson County, TN"	"47043"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Fayette County, TN"	"47047"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Gibson County, TN"	"47053"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Greene County, TN"	"47059"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Hamblen County, TN"	"47063"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"2021 (provisional)"	"2021"	65	Not Applicable	Not Applicable
	"Hawkins County, TN"	"47073"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Humphreys County, TN"	"47085"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Jefferson County, TN"	"47089"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"2021 (provisional)"	"2021"	63	Not Applicable	Not Applicable
	"Lauderdale County, TN"	"47097"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Lawrence County, TN"	"47099"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"McMinn County, TN"	"47107"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Madison County, TN"	"47113"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Maury County, TN"	"47119"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Monroe County, TN"	"47123"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Montgomery County, TN"	"47125"	"2021 (provisional)"	"2021"	38	Not Applicable	Not Applicable
	"Roane County, TN"	"47145"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Robertson County, TN"	"47147"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"2021 (provisional)"	"2021"	72	Not Applicable	Not Applicable
	"Sevier County, TN"	"47155"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2021 (provisional)"	"2021"	206	Not Applicable	Not Applicable
	"Sullivan County, TN"	"47163"	"2021 (provisional)"	"2021"	44	Not Applicable	Not Applicable
	"Sumner County, TN"	"47165"	"2021 (provisional)"	"2021"	58	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Weakley County, TN"	"47183"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"White County, TN"	"47185"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	29	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	61	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	373	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	120	Not Applicable	Not Applicable
	"Brazos County, TX"	"48041"	"2021 (provisional)"	"2021"	36	Not Applicable	Not Applicable
	"Cameron County, TX"	"48061"	"2021 (provisional)"	"2021"	125	Not Applicable	Not Applicable
	"Chambers County, TX"	"48071"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Cherokee County, TX"	"48073"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2021 (provisional)"	"2021"	86	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2021 (provisional)"	"2021"	27	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2021 (provisional)"	"2021"	364	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2021 (provisional)"	"2021"	76	Not Applicable	Not Applicable
	"Ector County, TX"	"48135"	"2021 (provisional)"	"2021"	32	Not Applicable	Not Applicable
	"Ellis County, TX"	"48139"	"2021 (provisional)"	"2021"	28	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2021 (provisional)"	"2021"	235	Not Applicable	Not Applicable
	"Fayette County, TX"	"48149"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2021 (provisional)"	"2021"	95	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"2021 (provisional)"	"2021"	74	Not Applicable	Not Applicable
	"Grayson County, TX"	"48181"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Gregg County, TX"	"48183"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Guadalupe County, TX"	"48187"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"Hardin County, TX"	"48199"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2021 (provisional)"	"2021"	997	Not Applicable	Not Applicable
	"Harrison County, TX"	"48203"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Hays County, TX"	"48209"	"2021 (provisional)"	"2021"	29	Not Applicable	Not Applicable
	"Henderson County, TX"	"48213"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"2021 (provisional)"	"2021"	202	Not Applicable	Not Applicable
	"Hood County, TX"	"48221"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Hopkins County, TX"	"48223"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Houston County, TX"	"48225"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Hunt County, TX"	"48231"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Jasper County, TX"	"48241"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"2021 (provisional)"	"2021"	56	Not Applicable	Not Applicable
	"Jim Wells County, TX"	"48249"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Johnson County, TX"	"48251"	"2021 (provisional)"	"2021"	29	Not Applicable	Not Applicable
	"Kaufman County, TX"	"48257"	"2021 (provisional)"	"2021"	33	Not Applicable	Not Applicable
	"Liberty County, TX"	"48291"	"2021 (provisional)"	"2021"	35	Not Applicable	Not Applicable
	"Lubbock County, TX"	"48303"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"McLennan County, TX"	"48309"	"2021 (provisional)"	"2021"	34	Not Applicable	Not Applicable
	"Matagorda County, TX"	"48321"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Maverick County, TX"	"48323"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Midland County, TX"	"48329"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2021 (provisional)"	"2021"	122	Not Applicable	Not Applicable
	"Nacogdoches County, TX"	"48347"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Navarro County, TX"	"48349"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021 (provisional)"	"2021"	69	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021 (provisional)"	"2021"	32	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021 (provisional)"	"2021"	26	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Rockwall County, TX"	"48397"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"San Patricio County, TX"	"48409"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Shelby County, TX"	"48419"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021 (provisional)"	"2021"	50	Not Applicable	Not Applicable
	"Starr County, TX"	"48427"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021 (provisional)"	"2021"	325	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021 (provisional)"	"2021"	29	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021 (provisional)"	"2021"	107	Not Applicable	Not Applicable
	"Val Verde County, TX"	"48465"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Van Zandt County, TX"	"48467"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Victoria County, TX"	"48469"	"2021 (provisional)"	"2021"	47	Not Applicable	Not Applicable
